1667,17335,3487
1668,17480,3507
1669,17340,3336
1670,17195,3340
1671,17047,3411
1672,17350,3121
1673,17428,3122
1674,17732,3213
1675,17801,3219
1676,18781,3491
1677,18847,3571
1678,19066,3664
1679,19147,3587
1680,19302,3513
1681,19373,3596
1682,19297,3673
1683,19444,3678
1684,19516,3759
1685,19437,3830
1686,19443,3908
1687,19503,3915
1688,19505,3983
1689,19424,4055
1690,19345,4131
1691,19415,4209
1692,19191,4200
1693,19194,4123
1694,19201,4046
1695,19205,3973
1696,19208,3895
1697,19283,3822
1698,19668,3765
1699,19672,3692
1700,19740,3696
1701,19746,3617
1702,19678,3536
1703,19602,3536
1704,19532,3454
1705,19530,3383
1706,19539,3305
1707,19463,3301
1708,19388,3226
1709,19317,3221
1710,19314,3141
1711,19392,3147
1712,19467,3150
1713,19548,3153
1714,19541,3227
1715,19624,3155
1716,19773,3161
1717,19995,3177
1718,19763,3388
1719,19698,3388
1720,19306,3370
1721,19235,3221
1722,19090,3131
1723,19019,3131
1724,18759,3803
1725,18904,4027
1726,19102,4495
1727,19097,4645
1728,19023,4638
1729,19019,4717
1730,19453,4963
1731,19530,5047
1732,19613,4974
1733,19684,4976
1734,19615,4897
1735,19834,4981
1736,19833,5063
1737,19907,5064
1738,19899,5140
1739,19973,5142
1740,19888,5364
1741,19812,5438
1742,19746,5288
1743,19918,4688
1744,19937,4387
1745,19941,4310
1746,20014,4314
1747,20028,4164
1748,20026,4091
1749,19955,4086
1750,19961,4009
1751,20103,4093
1752,20186,3948
1753,20260,3946
1754,20193,3797
1755,20119,3790
1756,20129,3718
1757,20204,3642
1758,20212,3572
1759,20059,3565
1760,19886,3855
1761,19816,3851
1762,19737,3919
1763,19652,3996
1764,19795,4226
1765,19863,4226
1766,20457,4639
1767,20494,5399
1768,19835,6492
1769,19191,7291
1770,18507,7337
1771,18269,7629
1772,18262,7703
1773,18338,7779
1774,18406,7857
1775,18478,7867
1776,18549,7947
1777,18551,8014
1778,18474,8087
1779,18321,8006
1780,18256,8000
1781,18256,7930
1782,18328,7933
1783,18176,7999
1784,18167,8078
1785,18164,8149
1786,18246,8151
1787,18247,8081
1788,18233,8304
1789,18305,8309
1790,18306,8386
1791,18383,8387
1792,18457,8395
1793,18378,8464
1794,18299,8534
1795,18220,8531
1796,18147,8526
1797,18071,8599
1798,18064,8674
1799,18141,8681
1800,18138,8750
1801,18211,8828
1802,18206,8908
1803,18130,8905
1804,18199,8984
1805,18198,9056
1806,18276,8986
1807,18282,8913
1808,18351,8991
1809,18349,9063
1810,18348,9141
1811,18414,9143
1812,18415,9220
1813,18340,9211
1814,18324,9289
1815,18272,9136
1816,18426,8992
1817,18430,8918
1818,18437,8844
1819,18439,8771
1820,18511,8842
1821,18581,8852
1822,18580,8927
1823,18657,8858
1824,18664,8780
1825,18665,8707
1826,18587,8702
1827,18597,8625
1828,18670,8624
1829,18743,8630
1830,18744,8703
1831,18738,8784
1832,18808,8864
1833,18884,8869
1834,18893,8790
1835,18825,8563
1836,18750,8557
1837,18603,8549
1838,18526,8550
1839,18449,8546
1840,18446,8619
1841,18372,8613
1842,18291,8762
1843,18361,8837
1844,18055,8823
1845,17979,8895
1846,17830,8885
1847,17829,8816
1848,17830,8734
1849,17686,8735
1850,17680,8809
1851,17610,8808
1852,17603,8873
1853,17678,8881
1854,17755,8885
1855,17750,8959
1856,17742,9035
1857,17667,9033
1858,17591,9029
1859,17602,8953
1860,17524,8946
1861,17457,8792
1862,17452,8718
1863,17387,8713
1864,17389,8640
1865,17467,8569
1866,17538,8644
1867,17610,8652
1868,17610,8725
1869,17689,8655
1870,17766,8589
1871,17694,8508
1872,17702,8430
1873,17775,8432
1874,17855,8360
1875,17855,8289
1876,17923,8437
1877,17920,8518
1878,17848,8516
1879,17916,8597
1880,17989,8595
1881,18081,8373
1882,18083,8296
1883,18017,8142
1884,18021,7918
1885,18106,7851
1886,18182,7849
1887,17960,7688
1888,17977,7461
1889,17977,7380
1890,18049,7386
1891,17915,7081
1892,17761,7068
1893,17453,7351
1894,17376,7352
1895,17368,7505
1896,17362,7648
1897,17422,7809
1898,17421,7889
1899,17353,7882
1900,17340,7956
1901,17418,7962
1902,17419,8037
1903,17409,8109
1904,17262,8101
1905,17109,8096
1906,17104,8248
1907,16957,8237
1908,16881,8085
1909,16735,8078
1910,16662,7997
1911,16582,7994
1912,16588,7918
1913,16600,7766
1914,16679,7693
1915,16605,7612
1916,16819,7853
1917,16893,7932
1918,17045,7870
1919,17119,7943
1920,17124,7799
1921,17199,7723
1922,17499,7886
1923,17566,8040
1924,17648,8051
1925,17719,8052
1926,17789,8060
1927,17795,7984
1928,17875,7912
1929,17640,8125
1930,17558,8274
1931,17476,8342
1932,17547,8496
1933,17242,8564
1934,17242,8637
1935,17166,8630
1936,17154,8706
1937,17155,8784
1938,17232,8789
1939,17223,8860
1940,17147,8930
1941,17144,9002
1942,17216,9009
1943,17216,9086
1944,17285,9162
1945,17362,9164
1946,17367,9089
1947,17369,9019
1948,17442,9093
1949,17438,9167
1950,17508,9249
1951,17743,9414
1952,17805,9340
1953,17954,9423
1954,17895,9041
1955,17818,9036
1956,17310,8796
1957,17309,8717
1958,17089,8624
1959,17012,8553
1960,17005,8696
1961,16931,8691
1962,16794,8455
1963,16643,8379
1964,16557,8524
1965,16627,8677
1966,16690,8982
1967,16911,9143
1968,17057,9017
1969,17070,8926
1970,17136,9156
1971,16676,9282
1972,16601,9277
1973,16526,9277
1974,17176,8402
1975,18225,8454
1976,18604,8406
1977,18683,8401
1978,18764,8406
1979,18763,8330
1980,18913,8339
1981,18769,8179
1982,18694,8103
1983,18698,8021
1984,18848,8106
1985,18611,8323
1986,18639,7799
1987,19372,8209
1988,20093,8780
1989,20092,8854
1990,20246,8860
1991,20320,8864
1992,20324,8789
1993,20403,8718
1994,20480,8720
1995,20482,8646
1996,20487,8580
1997,20564,8575
1998,20559,8646
1999,20629,8657
2000,20630,8729
2001,20703,8731
2002,20709,8659
2003,20785,8659
2004,20783,8593
2005,20713,8583
2006,20638,8581
2007,20641,8507
2008,20715,8507
2009,20791,8511
2010,20872,8441
2011,20942,8439
2012,20943,8523
2013,20942,8591
2014,21013,8596
2015,21019,8521
2016,21094,8528
2017,21168,8606
2018,21241,8608
2019,21246,8535
2020,21319,8610
2021,21390,8618
2022,21396,8545
2023,21465,8623
2024,21462,8699
2025,21459,8774
2026,21455,8846
2027,21527,8922
2028,21673,9010
2029,21747,9013
2030,21827,9012
2031,21819,9087
2032,21974,9100
2033,21969,9173
2034,22045,9172
2035,22118,9185
2036,22115,9258
2037,22189,9262
2038,22192,9188
2039,22127,9031
2040,22206,8960
2041,22057,8950
2042,22061,8881
2043,21982,8947
2044,21967,9249
2045,22038,9327
2046,22184,9411
2047,21920,8639
2048,22000,8571
2049,22015,8272
2050,22018,8191
2051,21956,7964
2052,21366,7637
2053,21195,7924
2054,21123,7923
2055,21120,8001
2056,21045,7914
2057,20973,7915
2058,20663,8049
2059,20589,8117
2060,20734,8206
2061,20567,8499
2062,20491,8493
2063,20422,8490
2064,20340,8484
2065,20407,8571
2066,20173,8705
2067,20455,9174
2068,20692,8884
2069,20852,8740
2070,20856,8665
2071,21007,8674
2072,21084,8752
2073,21076,8832
2074,21155,8832
2075,21228,8835
2076,21300,8843
2077,21234,8759
2078,21232,8688
2079,21162,8679
2080,21173,8455
2081,21322,8460
2082,21544,8546
2083,21622,8553
2084,21544,8626
2085,21280,9212
2086,19307,9343
2087,19156,9489
2088,18704,9461
2089,18400,9440
2090,18573,9078
2091,18648,9081
2092,18651,9005
2093,20860,7002
2094,20948,6858
2095,21022,6858
2096,21087,7171
2097,21768,7199
2098,21762,7275
2099,16802,6645
2100,16806,6571
2101,16735,6563
2102,16653,6563
2103,16741,6415
2104,17040,4772
2105,16976,4759
2106,17053,4697
2107,17511,4482
